date,user,location,text
2023-03-07 09:55:15+00:00,SoCal_Luna,"Los Angeles, CA","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-07 09:54:10+00:00,jaanbam,Pacific Northwest,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 09:53:47+00:00,YaritzaSantos76,"Scotland,United Kingdom",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 09:49:11+00:00,tomaras__J,Canberra,"RT @BigBadDenis: COVID fears and long-term planning affect vaccine hesitancy.

“This study suggests that messaging should underscore the ha…"
2023-03-07 09:43:53+00:00,cornerhubble,north West UK,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 09:35:58+00:00,darrens_ong,"Melbourne, Victoria",RT @MCRI_for_kids: Murdoch Children's Research Institute is seeking 600 participants in #Victoria for a #trial exploring the long-term #imm…
2023-03-07 09:35:27+00:00,Ware52,UK,#miscarriage and #heart problems are side effects of the #covid19 #vaccine https://t.co/4KeIjviCse
2023-03-07 09:34:32+00:00,Oasis_saga,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 09:34:27+00:00,antonio_catta,"Cardiff, Wales",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 09:34:02+00:00,maiden66666666,,"RT @realnickholt: @JohnRuddick2 

""The corporate media couldn't give a stuff about vaccine injuries because they're invested in it.""

#COVI…"
2023-03-07 09:33:16+00:00,StopSARSCoV2,,"RT @BigBadDenis: COVID fears and long-term planning affect vaccine hesitancy.

“This study suggests that messaging should underscore the ha…"
2023-03-07 09:32:00+00:00,gouda_kalpana,EARTH ,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 09:31:35+00:00,RuiCastroHD,"Lisbon, Portugal","Really happy to see our paper published @JHEP_Reports on #COVID19 vaccination in CLD patients! 💉

🎯Cirrhosis, older… https://t.co/4mEpoVd6MZ"
2023-03-07 09:28:59+00:00,SocialA26441417,"Orissa, India","RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 09:22:13+00:00,Pippllee,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 09:21:50+00:00,shifanahmed20,Male,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 09:21:16+00:00,Gegengift2017,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 09:17:47+00:00,javidrajouri,,RT @badalta_kashmir: @KashmirAhead @OfficeOfLGJandK @MoHFW_INDIA @mansukhmandviya @manojsinha_ @DHSKashmir @AyushmanNHA In #India we not on…
2023-03-07 09:11:12+00:00,CEPHR_UCD,"South Dublin, Ireland",Volunteers needed for #COVIDVaccineBooster trial in #Ireland. #BOOSTAVAC study is looking at timing of booster vacc… https://t.co/7xCTW52lny
2023-03-07 09:09:05+00:00,SupergoofNZ,"Te Whanganui-a-Tara, Aotearoa.","This sounds promising. #COVID19 #CovidIsNotOver 
https://t.co/fe5mkOmArc"
2023-03-07 09:07:24+00:00,luckysitsinback,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 09:01:32+00:00,gpnair2,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-07 08:57:23+00:00,brainbootcamp,,RT @NZStuff: A local team of scientists behind a Covid-19 booster shot say it was 100% effective in mice. If they can replicate it in human…
2023-03-07 08:56:42+00:00,KarinWappmann,🇨🇭🇪🇸,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:54:18+00:00,nicegirl83,,"RT @adamfeuerstein: FANTASTIC BREAKING NEWS: #Covid19 vaccine from Pfizer and BioNTech is strongly effective, early data from large trial i…"
2023-03-07 08:51:10+00:00,doctorjson,"Miami, FL",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 08:50:26+00:00,britsocimm,London / Global,RT @ImmunologyUoB: £2.8M Funding has been awarded to the STRAVINSKY (Stratification of Clinically Vulnerable People for COVID-19 Risk Using…
2023-03-07 08:49:53+00:00,Kennedy22Debbie,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:45:24+00:00,GordonL45822272,,"RT @AthenaFreedom20: @IsabelOakeshott Please Isabel make public the messages on Midazolam &amp; morphine in care homes, DNR orders imposed and…"
2023-03-07 08:37:46+00:00,glenntenney,Silicon Valley,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:36:46+00:00,Free5620,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:35:00+00:00,DewajiGhanshyam,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 08:34:35+00:00,Ari_Nicholson21,Christchurch East,RT @MCRI_for_kids: Murdoch Children's Research Institute is seeking 600 participants in #Victoria for a #trial exploring the long-term #imm…
2023-03-07 08:34:24+00:00,jamesmfahy,"London, England","We must never again give power to power-hungry people - COMMENT
#coronavirus #lockdown #COVID19 #vaccine #mask… https://t.co/G0DjLco8C0"
2023-03-07 08:33:09+00:00,AltSteve00,"Northern Ireland, UK",@StephenNolan Vaccine damaged and dead #COVID19
2023-03-07 08:28:28+00:00,SallyProvan,New Zealand,RT @NZStuff: A local team of scientists behind a Covid-19 booster shot say it was 100% effective in mice. If they can replicate it in human…
2023-03-07 08:28:21+00:00,brunoearlscourt,London-UK,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:25:46+00:00,threesunrises,somewhere between nyc & philly,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:23:43+00:00,BadCustSvc101,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:23:40+00:00,vonbrucken,Reunion Island ,"Everything but the vaccine. 
#CDC #COVID19 https://t.co/tYPsTVErAa https://t.co/8qfFwwGKJ1"
2023-03-07 08:23:35+00:00,ZerocovidD,"København, Danmark",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:21:32+00:00,pilgrim136,Minneapolis,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:21:15+00:00,sangram1004,"ଭୁବନେଶ୍ୱର, ଭାରତ ","RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 08:20:32+00:00,ANiklaus4,Berlin,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:19:35+00:00,UWAresearch,"Perth, Australia",RT @IRASP_UWA: Katie Attwell (@slatz_soapbox) is a vaccination policy expert $ #SocialScientist. Katie’s research focuses on mandatory #vac…
2023-03-07 08:17:31+00:00,Bear7014,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-07 08:16:59+00:00,LittleCeceTexas,,RT @BrianOSheaSPI: “A worldwide Bayesian causal Impact analysis suggests that COVID-19 gene therapy (mRNA vaccine) causes more COVID-19 cas…
2023-03-07 08:15:42+00:00,DARKPUNISHERQ,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 08:15:32+00:00,lizzardo7,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:14:49+00:00,series4e,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:13:37+00:00,AimHardoi,"Uttar Pradesh, India","RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 08:13:17+00:00,gazhay,Exiled // 🇪🇺,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:11:50+00:00,NgomaNqo,South Africa,"RT @WHOAFRO: Here are four facts about the #COVID19 vaccine 👇🏾 

✅ This week, remember to get vaccinated and protect yourself! https://t.co…"
2023-03-07 08:10:35+00:00,AthenaFreedom20,,"@IsabelOakeshott Please Isabel make public the messages on Midazolam &amp; morphine in care homes, DNR orders imposed a… https://t.co/4EaHmAfNcH"
2023-03-07 08:10:22+00:00,BooYahmadafaka,,"RT @TheRustler83: 🚨 Scotland. Excess death plotted against the #COVID19 Vaccine roll out  (5 doses)

+13,000 excess deaths since 8th Decemb…"
2023-03-07 08:08:53+00:00,uriohau,Ōtepoti,RT @NZStuff: A local team of scientists behind a Covid-19 booster shot say it was 100% effective in mice. If they can replicate it in human…
2023-03-07 08:05:18+00:00,GATETA30,parís,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 08:03:51+00:00,avalonesome,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 08:02:45+00:00,SurajSingh388,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 08:00:06+00:00,Soul4Purpose,,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 07:59:58+00:00,AcampbelTeacher,New Zealand,"RT @gorskon: Define ""statistically almost ZERO risk"" from #COVID19. Thus far, COVID has killed *at least* several hundred kids a year in th…"
2023-03-07 07:58:44+00:00,donnainbc,Canada,"RT @Protect_BC: Nothing like having vaccine-only #COVID19 strategy &amp; making #vaccine unavailable. 
While knowing that #vaccine effectivenes…"
2023-03-07 07:56:53+00:00,Trump2024FJB69,An Alien 👽 from deep space. ,"@tomcoates @traitor_justice @elonmusk @Teslaconomics Vaccinated people can still spread covid19, get sick and die.… https://t.co/EirUn03XTE"
2023-03-07 07:54:02+00:00,climate_fact,,"RT @satyaagrahindia: The WEF has officially begun a propaganda campaign for Marburg virus 🦠 

#WHO #marburg #COVID19 #WEFpuppets #Vaccine #…"
2023-03-07 07:53:53+00:00,satyaagrahindia,India,"The WEF has officially begun a propaganda campaign for Marburg virus 🦠 

#WHO #marburg #COVID19 #WEFpuppets… https://t.co/MnZYWOibCH"
2023-03-07 07:50:22+00:00,ChargedQuark,Le Monde,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:49:36+00:00,WTF_1234567890a,Earth,"RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 07:46:11+00:00,BhaveshMakhesa1,"Junagadh, India","RT @Kaushal01833606: Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated #VaccineSideEf…"
2023-03-07 07:45:26+00:00,JasonHenslee,Las Vegas,@jheil Russell Brand made you look like a bumbling fool the other night on Real Time w/Bill Maher. You're exactly t… https://t.co/thHeNwqqc2
2023-03-07 07:41:25+00:00,wirla88,"Chicago, IL",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:41:11+00:00,pqpolitics,"Vancouver, BC",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:40:58+00:00,7aiop4S8HQbmwPI,,"@USEmbassySeoul Yes, I'm. 
Ambassador can develop Yonsei University. 
That's my opinion.
Yonsei Univ establish by g… https://t.co/Hnh4n3zBOb"
2023-03-07 07:39:15+00:00,Freud4A,An Rhein & Mosel ,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:38:55+00:00,yangwenli1007,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:38:26+00:00,DrEricDing,Washington DC | Virginia,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:37:49+00:00,alephh,Electromagnetic Quantum Field,"NY court workers fired for refusing COVID vax must be rehired with back pay as state board scraps mandate
– New Yor… https://t.co/iBtGb2aSqk"
2023-03-07 07:37:18+00:00,Kaushal01833606,India,"Non Vaccinatated People are the best protected ever!! Take a vow, No More means No more!

#unvaccinated… https://t.co/q2k3UQiPMZ"
2023-03-07 07:36:56+00:00,maroonednow,,"RT @realnickholt: @JohnRuddick2 

""The corporate media couldn't give a stuff about vaccine injuries because they're invested in it.""

#COVI…"
2023-03-07 07:36:10+00:00,FamilyAust,Alania..,"RT @DavisLuctury: It's time for Australians to have their voices heard! Join the Senate inquiry on COVID-19 vaccine mandates, coercion, and…"
2023-03-07 07:35:49+00:00,EricCrampton,"Wellington, New Zealand",RT @NZStuff: A local team of scientists behind a Covid-19 booster shot say it was 100% effective in mice. If they can replicate it in human…
2023-03-07 07:30:21+00:00,MokumLaLaine,Nederland,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-07 07:29:58+00:00,Flohchen_19,#NoAfD🚮 #FridaysForFuture🆘,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:24:12+00:00,martyhelps,Milky Way Galaxy ,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:22:42+00:00,Phlox218,,"RT @EpochTimes: Tennis pro #NovakDjokovic will not compete at the #IndianWells Open in California for a 3rd consecutive year.

Djokovic has…"
2023-03-07 07:17:52+00:00,CVaccinebot,,"RT @CVaccinebot: 🌏 Global COVID-19 vaccine rollout

🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩⬜⬜⬜⬜⬜ 69.66% (estimate)

Vaccine doses deployed: 13.3B
The rollout seems to b…"
2023-03-07 07:17:21+00:00,CVaccinebot,,"🌏 Global COVID-19 vaccine rollout

🟩🟩🟩🟩🟩🟩🟩🟩🟩🟩⬜⬜⬜⬜⬜ 69.66% (estimate)

Vaccine doses deployed: 13.3B
The rollout see… https://t.co/hQQaq8EAk5"
2023-03-07 07:11:25+00:00,JacksonCamp99,"Bothell, WA","RT @ingridschaaf2: #Joebiden , it is almost #spring - I guess the #unvaccinated,  survived another winter of severe #illness and #death

#C…"
2023-03-07 07:07:40+00:00,syndvb,,"@weezmgk @DoctorKarl 1/ I decided to get vaccinated against Covid19.
My decision was informed by TGA data that clai… https://t.co/3f7KnlY1sR"
2023-03-07 07:06:23+00:00,PatriotElsa,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 07:04:58+00:00,EmMicucci,Roma,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:04:51+00:00,ecotraveler,Honolulu,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:02:13+00:00,wegotitrite,Australia,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-07 07:01:07+00:00,MrTAchilles,"Charlottesville, VA",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 07:00:27+00:00,JHEP_Reports,"Genève, Suisse","RT @ElsevierNews: Results from new study in @JHEP_Reports highlight the need for #chronicliverdisease patients, particularly older and with…"
2023-03-07 06:56:53+00:00,knissley,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-07 06:54:59+00:00,TheCPDiary,England ,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 06:54:24+00:00,DrGMontanaro,,"RT @NEJM: Correspondence: Fourth Dose of SARS-CoV-2 Adjuvanted Protein Vaccine https://t.co/T36A9zp7Q9 

#Covid19 https://t.co/vYtBOUHpKY"
2023-03-07 06:52:43+00:00,ebalnolom1,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-07 06:50:53+00:00,mrsvirginia2013,,"RT @MARKYMUNRO: If FAUCI or the health industry admitted Hydroxychloroquine or Ivermectin could help or cure Covid19, the federal law state…"
2023-03-07 06:47:50+00:00,Thoughtfulnz,New Zealand,RT @MCRI_for_kids: Murdoch Children's Research Institute is seeking 600 participants in #Victoria for a #trial exploring the long-term #imm…
2023-03-07 06:46:23+00:00,elizabe32604986,,"RT @real_GGoswami: Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not like…"
2023-03-07 06:46:07+00:00,pg0268,Australia,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 06:42:41+00:00,marypgkeating,ethers,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 06:42:19+00:00,JaggerMickOZ,,"RT @real_GGoswami: Tweet was quoted directly from the TGA's weekly #COVID19 vaccine-safety report.

Problem was that the Dept. did not like…"
2023-03-07 06:40:32+00:00,RichSmith68,Birmingham,"RT @RouxAugusto: On 05/27/2021, The Committee of Buenos Aires City, Capital of Argentina, revoked the license of Military Hospital Committe…"
2023-03-07 06:40:28+00:00,tslumley,🔑🟤,RT @MCRI_for_kids: Murdoch Children's Research Institute is seeking 600 participants in #Victoria for a #trial exploring the long-term #imm…
2023-03-07 06:37:31+00:00,siristone,“Walking on a wave’s chicane”,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 06:35:50+00:00,Amlaf3,,"RT @AZDHS: No matter which COVID vaccine series you got or how many additional doses you’ve already gotten, get an updated COVID vaccine if…"
2023-03-07 06:34:13+00:00,ReddySalina,Earth,RT @TrialsiteN: Hybrid Immunity is Where It's At-See what a Study out of UConn Says: https://t.co/MpumwZ3XyQ #UConn #Covidimmunity #hybridi…
2023-03-07 06:29:17+00:00,Slaneshza,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-07 06:29:01+00:00,AegeritalMike1,Switzerland,@plramirez I work in pharma and some colleagues with doctoral degrees in medicine or biology still think that whate… https://t.co/iWSYIpzH8c
2023-03-07 06:27:58+00:00,ANNIEWI18240275,"West Midlands, England",RT @CEPIvaccines: .@VaccinesToday interviewed CEPI's Chief Scientific Writer and author of Disease X - The 100 Days Mission to End Pandemic…
2023-03-07 06:26:23+00:00,_garykline,"Edgewater, NJ USA","@kristileilani Has that been proven? Was Novak Djokovic purposefully exposed to COVID19, where he should most defin… https://t.co/HfnX3VgqUN"
2023-03-07 06:21:11+00:00,CleanAirClassrm,UK,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 06:13:20+00:00,TraciVoice,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-07 06:10:49+00:00,JaPennz,,RT @barnes_law: I am sure it will be a coincidence when WHO starts promoting Big Pharma patented products as the only useful therapeutic fo…
2023-03-07 06:10:40+00:00,Barbara14135330,,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-07 06:10:21+00:00,trish34139020,"Near Glasgow, Scotland.","RT @myownmind17: Carl Heneghan talking sense again. he knew all along but was silenced ...
We knew all along but they couldn't silence us…"
2023-03-07 06:08:57+00:00,Leah97,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-07 06:08:15+00:00,ebalnolom1,,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-07 06:06:20+00:00,greylightcap,Never give up on America ,@Schwarzenegger “Fuck your freedoms” - Arnold Schwarzenegger comments on those not interested in injecting themselv… https://t.co/Yyij1b1oMf
2023-03-07 06:05:48+00:00,HntrCrkPiP,Vassel State...?,@VigilantFox @jimmy_dore I kinda like the #Masks the #covidians insist on waring....It shows me the emotionally unb… https://t.co/rdp3xOtRXK
2023-03-07 06:00:35+00:00,JUNEEDca,"Kerala, India","RT @Jacobji01: This is a terrible news.

#COVID19 vaccine may end up killing more people than the virus itself.

Hope the countries will cr…"
2023-03-07 05:59:30+00:00,DarausBahikire,,"Yesteday,I interacted with the Ghetto Youths in Kamwokya,Kampala  who are actively involved in waste recycling ~hum… https://t.co/UtaAI1wf5X"
2023-03-07 05:57:20+00:00,RealDaraLee,Washington State / Tennessee,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:55:09+00:00,Ragnar8376,,Anyone who is pro covid19 vaccine at this point in the game is either a complete moron or insanely brainwashed!
2023-03-07 05:52:54+00:00,Jamiro3121,"Portland, OR",RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 05:52:15+00:00,a2zumi,New Zealand,"RT @fumimadokaP: News from thewitnesshk
Latest information of 7 doctors was accused of ""conspiracy of fraud"" by abusing ""Vaccination Medica…"
2023-03-07 05:51:24+00:00,FoglePiper,America the Beautiful ,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:44:40+00:00,DrCWerner,89155 Erbach,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 05:36:43+00:00,milostudio,"Bangkok, Thailand","RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-07 05:34:59+00:00,JayneHo30995128,United States,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 05:33:59+00:00,TRUTHSEEKERS111,,"RT @TRUTHSEEKERS111: Ice Cube turned down a movie role because, despite the $9,000,000 offer, he refused to “get the jab.”
#Hollywood #TheJ…"
2023-03-07 05:33:19+00:00,dtraylor630,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:30:30+00:00,afrahshah1,Srinagar ,"The study looked at hospitalizations and deaths among boosted and non-boosted adults, all of whom had completed the… https://t.co/ZVRrNpSVRi"
2023-03-07 05:30:26+00:00,TishaLee777,,RT @LetsGoBrando45: Rosanne has a new bit and she’s not pulling any punches when it comes to the #Covid19 #Vaccine! 🔥🔥🔥 https://t.co/PSerM9…
2023-03-07 05:29:35+00:00,ramen_pink,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:28:09+00:00,meow2438,FuckingRedStateUSA,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 05:28:00+00:00,bowman_hyland,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 05:22:05+00:00,Mudnyrey1,"Oregon, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:20:34+00:00,Bragbeans,🇦🇺 Australia,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:19:43+00:00,OhappySt,Australia,"I was on line earlier, about to apply for a job and read ""covid19 vaccine mandatory and you must provide evidence"".… https://t.co/AtNaIidCPo"
2023-03-07 05:18:35+00:00,suprion_verlag,Buchholz in der Nordheide,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
2023-03-07 05:18:03+00:00,djf0001,Goulburn,RT @wombatk1: Woo hoo. The pfizer bivalent Covid19 BA4/5 vaccine approved by ATAGI from 6th March was available in at least one place in Sy…
2023-03-07 05:17:52+00:00,TroyLimeishere,"San Antonio, TX",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-07 05:17:11+00:00,wombatk1,Hughes Electorate,Woo hoo. The pfizer bivalent Covid19 BA4/5 vaccine approved by ATAGI from 6th March was available in at least one p… https://t.co/htx7EOXHhj
2023-03-07 05:14:33+00:00,ModelAyshaMirza,IG: ModelAyshaMirza,RT @MarikaSboros: A model of a caring scientist in the time of #COVID19! Another tweet that is aging well on what drives these scientists t…
2023-03-07 05:13:51+00:00,GaterMit,,RT @DrEricDing: ⚠️CONSEQUENCES OF MISLEADING PARENTS that “Kids are practically immune”—Many parents were dishonest about their children ha…
